# step , loss function , Y0 , learning rate , running time 
8.523000000000000000e+03,9.008703915281221107e-04,3.056398182702806943e-01,1.000000047497451305e-03,2.449330520629882812e+01
8.524000000000000000e+03,2.657249276603944332e-02,3.055930783298986819e-01,1.000000047497451305e-03,2.449530673027038574e+01
8.525000000000000000e+03,1.981060493554507793e-03,3.053297828482318121e-01,1.000000047497451305e-03,2.449730777740478516e+01
8.526000000000000000e+03,9.609723177406963171e-04,3.052596819967942632e-01,1.000000047497451305e-03,2.449930953979492188e+01
8.527000000000000000e+03,5.533195770357955895e-04,3.053089301655914078e-01,1.000000047497451305e-03,2.450131082534790039e+01
8.528000000000000000e+03,5.755880788036022398e-03,3.052713223227573325e-01,1.000000047497451305e-03,2.450331163406372070e+01
8.529000000000000000e+03,1.254901425681119800e-02,3.053922063425415501e-01,1.000000047497451305e-03,2.450531315803527832e+01
8.530000000000000000e+03,1.173736200627076981e-02,3.052136848904780653e-01,1.000000047497451305e-03,2.450731444358825684e+01
8.531000000000000000e+03,6.236245947957992121e-03,3.053799583888626712e-01,1.000000047497451305e-03,2.450931572914123535e+01
8.532000000000000000e+03,3.370010667656304264e-04,3.055015963881918539e-01,1.000000047497451305e-03,2.451131725311279297e+01
8.533000000000000000e+03,1.401486344064745843e-02,3.054725215258990989e-01,1.000000047497451305e-03,2.451331853866577148e+01
8.534000000000000000e+03,2.986390616737709391e-02,3.052808663727384908e-01,1.000000047497451305e-03,2.451431965827941895e+01
8.535000000000000000e+03,3.618627784010829476e-03,3.049971923500992554e-01,1.000000047497451305e-03,2.451632046699523926e+01
8.536000000000000000e+03,9.252971743997926227e-03,3.050920939321081216e-01,1.000000047497451305e-03,2.451832175254821777e+01
8.537000000000000000e+03,8.391378395440629578e-03,3.052430887727581310e-01,1.000000047497451305e-03,2.452032327651977539e+01
8.538000000000000000e+03,2.869008430929341838e-02,3.053864126584284189e-01,1.000000047497451305e-03,2.452232503890991211e+01
8.539000000000000000e+03,4.690915601445037365e-03,3.051153749514712854e-01,1.000000047497451305e-03,2.452432584762573242e+01
8.540000000000000000e+03,2.816074820796095378e-04,3.050082176297778114e-01,1.000000047497451305e-03,2.452632713317871094e+01
8.541000000000000000e+03,4.942465852066884116e-03,3.049816463712611836e-01,1.000000047497451305e-03,2.452832889556884766e+01
8.542000000000000000e+03,3.411640166493019530e-03,3.050900865664677442e-01,1.000000047497451305e-03,2.453032970428466797e+01
8.543000000000000000e+03,8.504710416941574543e-04,3.051807141644699017e-01,1.000000047497451305e-03,2.453233098983764648e+01
8.544000000000000000e+03,2.432444301694093505e-03,3.052265744062571118e-01,1.000000047497451305e-03,2.453433251380920410e+01
8.545000000000000000e+03,3.529807771118645757e-03,3.053036270890349679e-01,1.000000047497451305e-03,2.453633427619934082e+01
8.546000000000000000e+03,7.647943321876865368e-03,3.053967366263046768e-01,1.000000047497451305e-03,2.453833508491516113e+01
8.547000000000000000e+03,1.492306132688400136e-04,3.055327197491843338e-01,1.000000047497451305e-03,2.454033613204956055e+01
8.548000000000000000e+03,7.019655639552881002e-04,3.055135782864929483e-01,1.000000047497451305e-03,2.454233789443969727e+01
8.549000000000000000e+03,1.069768036441816816e-03,3.055549399529071675e-01,1.000000047497451305e-03,2.454433917999267578e+01
8.550000000000000000e+03,7.741567322410824580e-05,3.055029904972512700e-01,1.000000047497451305e-03,2.454634022712707520e+01
8.551000000000000000e+03,2.885008696634229573e-03,3.054889802230215112e-01,1.000000047497451305e-03,2.454834198951721191e+01
8.552000000000000000e+03,4.948109238170140742e-03,3.054047482051614470e-01,1.000000047497451305e-03,2.455034303665161133e+01
8.553000000000000000e+03,1.855129474731055219e-05,3.055158312950051469e-01,1.000000047497451305e-03,2.455234456062316895e+01
8.554000000000000000e+03,2.450942817314601119e-02,3.055227320637515231e-01,1.000000047497451305e-03,2.455434560775756836e+01
8.555000000000000000e+03,2.489099141832839569e-03,3.052654921196772397e-01,1.000000047497451305e-03,2.455634713172912598e+01
8.556000000000000000e+03,3.930968821913073154e-03,3.051856707674038827e-01,1.000000047497451305e-03,2.455834841728210449e+01
8.557000000000000000e+03,3.714894086787985054e-03,3.052859024818241340e-01,1.000000047497451305e-03,2.456034994125366211e+01
8.558000000000000000e+03,9.852910435260281690e-04,3.051895703724962772e-01,1.000000047497451305e-03,2.456235098838806152e+01
8.559000000000000000e+03,5.941588831485728611e-03,3.051383473814399672e-01,1.000000047497451305e-03,2.456435251235961914e+01
8.560000000000000000e+03,1.551124099695783826e-03,3.050150529544419786e-01,1.000000047497451305e-03,2.456635379791259766e+01
8.561000000000000000e+03,4.712978759551400554e-02,3.050762690429170143e-01,1.000000047497451305e-03,2.456835532188415527e+01
8.562000000000000000e+03,2.379090342000007244e-03,3.047266848585614141e-01,1.000000047497451305e-03,2.457035636901855469e+01
8.563000000000000000e+03,4.844455651098976932e-03,3.048042751320407251e-01,1.000000047497451305e-03,2.457235765457153320e+01
8.564000000000000000e+03,1.773484482414503655e-02,3.049147814025588432e-01,1.000000047497451305e-03,2.457335853576660156e+01
8.565000000000000000e+03,7.448214317545640700e-03,3.051191091829641988e-01,1.000000047497451305e-03,2.457535958290100098e+01
8.566000000000000000e+03,1.288362481144644507e-04,3.052556326425444611e-01,1.000000047497451305e-03,2.457736110687255859e+01
8.567000000000000000e+03,8.905449262031196397e-03,3.052734245777347089e-01,1.000000047497451305e-03,2.458036327362060547e+01
8.568000000000000000e+03,9.699894024008513414e-04,3.051175943403920954e-01,1.000000047497451305e-03,2.458236432075500488e+01
8.569000000000000000e+03,1.354614204673465544e-05,3.050679999617043059e-01,1.000000047497451305e-03,2.458436584472656250e+01
8.570000000000000000e+03,1.396441184896322907e-02,3.050738226228228434e-01,1.000000047497451305e-03,2.458636713027954102e+01
8.571000000000000000e+03,1.417767174630900297e-04,3.048815604067794394e-01,1.000000047497451305e-03,2.458836865425109863e+01
8.572000000000000000e+03,2.010301003779531466e-04,3.049006037182762641e-01,1.000000047497451305e-03,2.459036993980407715e+01
8.573000000000000000e+03,4.376472033806429185e-03,3.048779330962117506e-01,1.000000047497451305e-03,2.459237122535705566e+01
8.574000000000000000e+03,1.038262317695594307e-03,3.049808488828278930e-01,1.000000047497451305e-03,2.459437251091003418e+01
8.575000000000000000e+03,3.362994285412465698e-04,3.049301162509636121e-01,1.000000047497451305e-03,2.459637403488159180e+01
8.576000000000000000e+03,1.063395644012285421e-05,3.049009801414583887e-01,1.000000047497451305e-03,2.459837484359741211e+01
8.577000000000000000e+03,5.106137662874660286e-04,3.048957086843254172e-01,1.000000047497451305e-03,2.460037684440612793e+01
8.578000000000000000e+03,1.083389587858471850e-02,3.049321593919785967e-01,1.000000047497451305e-03,2.460137701034545898e+01
8.579000000000000000e+03,1.508453681637147124e-02,3.047673476969594009e-01,1.000000047497451305e-03,2.460337805747985840e+01
8.580000000000000000e+03,1.431879276346482120e-02,3.049618399892868315e-01,1.000000047497451305e-03,2.460538029670715332e+01
8.581000000000000000e+03,2.104264428786622315e-03,3.051467146814357823e-01,1.000000047497451305e-03,2.460738086700439453e+01
8.582000000000000000e+03,2.677714787000430585e-02,3.052191620237906244e-01,1.000000047497451305e-03,2.461038303375244141e+01
8.583000000000000000e+03,3.843466527014568297e-04,3.054688742102371068e-01,1.000000047497451305e-03,2.461238408088684082e+01
8.584000000000000000e+03,5.867985441587823640e-03,3.054377196728091937e-01,1.000000047497451305e-03,2.461438608169555664e+01
8.585000000000000000e+03,5.957672250900611496e-04,3.055589372179420282e-01,1.000000047497451305e-03,2.461638665199279785e+01
8.586000000000000000e+03,4.574722660953909475e-03,3.055974769407509561e-01,1.000000047497451305e-03,2.461938905715942383e+01
8.587000000000000000e+03,3.854231594624230994e-03,3.057031665437693890e-01,1.000000047497451305e-03,2.462139058113098145e+01
8.588000000000000000e+03,9.814839116210570321e-06,3.058018832235118167e-01,1.000000047497451305e-03,2.462339162826538086e+01
8.589000000000000000e+03,4.354179665982923554e-04,3.057969264175776636e-01,1.000000047497451305e-03,2.462539315223693848e+01
8.590000000000000000e+03,3.385330696447161748e-04,3.057634300507400260e-01,1.000000047497451305e-03,2.462739443778991699e+01
8.591000000000000000e+03,5.109406125486690847e-03,3.057928928424953896e-01,1.000000047497451305e-03,2.462939572334289551e+01
8.592000000000000000e+03,3.784402011030437059e-03,3.059049409388278629e-01,1.000000047497451305e-03,2.463139700889587402e+01
8.593000000000000000e+03,2.862747667501439443e-04,3.060013646717817393e-01,1.000000047497451305e-03,2.463339853286743164e+01
8.594000000000000000e+03,6.125246171245639186e-03,3.059744009019195188e-01,1.000000047497451305e-03,2.463539981842041016e+01
8.595000000000000000e+03,6.035050019831584428e-03,3.058456957144470301e-01,1.000000047497451305e-03,2.463740134239196777e+01
8.596000000000000000e+03,5.000919163866373966e-03,3.059669990185605593e-01,1.000000047497451305e-03,2.463940238952636719e+01
8.597000000000000000e+03,1.214325579369684820e-02,3.060784443377060904e-01,1.000000047497451305e-03,2.464140391349792480e+01
8.598000000000000000e+03,5.843796742122778004e-04,3.062505664182127996e-01,1.000000047497451305e-03,2.464240431785583496e+01
8.599000000000000000e+03,1.785522907961189414e-03,3.062128145451438743e-01,1.000000047497451305e-03,2.464540624618530273e+01
8.600000000000000000e+03,3.359521860577431443e-04,3.062785597448745567e-01,1.000000047497451305e-03,2.464740800857543945e+01
8.601000000000000000e+03,2.389448203072371706e-04,3.063076220103211900e-01,1.000000047497451305e-03,2.464940929412841797e+01
8.602000000000000000e+03,2.793618586944402712e-05,3.063316880917265617e-01,1.000000047497451305e-03,2.465141034126281738e+01
8.603000000000000000e+03,4.670909807034079320e-03,3.063400697287597119e-01,1.000000047497451305e-03,2.465441274642944336e+01
8.604000000000000000e+03,1.707833390114222411e-04,3.064472603984202403e-01,1.000000047497451305e-03,2.465741467475891113e+01
8.605000000000000000e+03,1.508140383556258197e-03,3.064267751476311696e-01,1.000000047497451305e-03,2.465941572189331055e+01
8.606000000000000000e+03,1.367211941837618433e-02,3.064869923903646431e-01,1.000000047497451305e-03,2.466241788864135742e+01
8.607000000000000000e+03,2.772066682591441816e-03,3.066677347504010442e-01,1.000000047497451305e-03,2.466441917419433594e+01
8.608000000000000000e+03,1.950364604732640963e-02,3.065855106996397961e-01,1.000000047497451305e-03,2.466642045974731445e+01
8.609000000000000000e+03,7.583213077647264592e-03,3.068042161834813597e-01,1.000000047497451305e-03,2.466842174530029297e+01
8.610000000000000000e+03,6.780041822929773259e-05,3.066655443139538195e-01,1.000000047497451305e-03,2.467042350769042969e+01
8.611000000000000000e+03,3.630243419441548346e-03,3.066524802474934752e-01,1.000000047497451305e-03,2.467242431640625000e+01
8.612000000000000000e+03,8.142648841137730591e-04,3.065576595471037891e-01,1.000000047497451305e-03,2.467442607879638672e+01
8.613000000000000000e+03,1.108317874366659267e-02,3.066022891578735199e-01,1.000000047497451305e-03,2.467642712593078613e+01
8.614000000000000000e+03,8.864882848608880386e-06,3.064358796353632841e-01,1.000000047497451305e-03,2.467842841148376465e+01
8.615000000000000000e+03,5.748856847945645011e-04,3.064312306752662862e-01,1.000000047497451305e-03,2.468042945861816406e+01
8.616000000000000000e+03,1.654880910036600830e-02,3.063924905750817218e-01,1.000000047497451305e-03,2.468243074417114258e+01
8.617000000000000000e+03,1.619774728227881249e-03,3.065904385669823706e-01,1.000000047497451305e-03,2.468443250656127930e+01
8.618000000000000000e+03,1.072981860248912257e-04,3.066541786594980668e-01,1.000000047497451305e-03,2.468643403053283691e+01
8.619000000000000000e+03,5.423689271096248515e-04,3.066704332969555913e-01,1.000000047497451305e-03,2.468843483924865723e+01
8.620000000000000000e+03,1.698218860551769030e-02,3.066333867619794318e-01,1.000000047497451305e-03,2.469143676757812500e+01
8.621000000000000000e+03,2.105981100199120636e-05,3.068355942895571453e-01,1.000000047497451305e-03,2.469343829154968262e+01
8.622000000000000000e+03,7.161571211068218368e-02,3.068284488088552919e-01,1.000000047497451305e-03,2.469543981552124023e+01
8.623000000000000000e+03,5.123533769144911600e-04,3.063820377892633173e-01,1.000000047497451305e-03,2.469744086265563965e+01
8.624000000000000000e+03,2.116290258382336545e-02,3.063454935674427837e-01,1.000000047497451305e-03,2.469944214820861816e+01
8.625000000000000000e+03,5.386169926234792536e-03,3.065721641381481399e-01,1.000000047497451305e-03,2.470144367218017578e+01
8.626000000000000000e+03,3.107799659959970852e-03,3.066836177128899332e-01,1.000000047497451305e-03,2.470344519615173340e+01
8.627000000000000000e+03,1.610883478436550976e-04,3.065945096241682877e-01,1.000000047497451305e-03,2.470544624328613281e+01
8.628000000000000000e+03,7.310878201109400655e-03,3.066144562085883485e-01,1.000000047497451305e-03,2.470744776725769043e+01
8.629000000000000000e+03,2.443071221956598718e-02,3.067467405245569712e-01,1.000000047497451305e-03,2.470944905281066895e+01
8.630000000000000000e+03,2.025664591243891630e-02,3.069854281530887685e-01,1.000000047497451305e-03,2.471145057678222656e+01
8.631000000000000000e+03,2.040123686213058188e-02,3.072007857993147573e-01,1.000000047497451305e-03,2.471345162391662598e+01
8.632000000000000000e+03,1.078810382417926851e-02,3.069657443002813957e-01,1.000000047497451305e-03,2.471545338630676270e+01
8.633000000000000000e+03,7.669590696552692696e-03,3.067942119390935640e-01,1.000000047497451305e-03,2.471645379066467285e+01
8.634000000000000000e+03,4.629871186663819414e-04,3.069307146503844619e-01,1.000000047497451305e-03,2.471845507621765137e+01
8.635000000000000000e+03,4.058886118869472798e-04,3.068961197967391419e-01,1.000000047497451305e-03,2.472145724296569824e+01
8.636000000000000000e+03,1.024327391840857901e-02,3.068645963840985758e-01,1.000000047497451305e-03,2.472345852851867676e+01
8.637000000000000000e+03,7.650942448903413125e-04,3.070219954992687850e-01,1.000000047497451305e-03,2.472545957565307617e+01
8.638000000000000000e+03,1.153453782461149116e-02,3.070650529832554820e-01,1.000000047497451305e-03,2.472746086120605469e+01
8.639000000000000000e+03,8.857717937179271448e-04,3.068911324476115143e-01,1.000000047497451305e-03,2.472946238517761230e+01
8.640000000000000000e+03,5.724725344442158775e-03,3.068438428821526620e-01,1.000000047497451305e-03,2.473146390914916992e+01
8.641000000000000000e+03,2.744865148528769557e-03,3.067236481511713686e-01,1.000000047497451305e-03,2.473346495628356934e+01
8.642000000000000000e+03,2.452444316411031555e-02,3.068051631636572463e-01,1.000000047497451305e-03,2.473546648025512695e+01
8.643000000000000000e+03,2.220757261754309961e-05,3.065572770357117283e-01,1.000000047497451305e-03,2.473746776580810547e+01
8.644000000000000000e+03,5.594793686475224353e-04,3.065646620270385814e-01,1.000000047497451305e-03,2.473946905136108398e+01
8.645000000000000000e+03,5.900072745881668190e-03,3.066023310906577093e-01,1.000000047497451305e-03,2.474147057533264160e+01
8.646000000000000000e+03,3.090282879309021614e-03,3.067229584232240569e-01,1.000000047497451305e-03,2.474347186088562012e+01
8.647000000000000000e+03,6.402408775980968775e-04,3.068108451497440492e-01,1.000000047497451305e-03,2.474547290802001953e+01
8.648000000000000000e+03,2.183375746186886138e-03,3.068509593162812021e-01,1.000000047497451305e-03,2.474747443199157715e+01
8.649000000000000000e+03,6.728799282743461228e-05,3.069245834453907529e-01,1.000000047497451305e-03,2.474947571754455566e+01
8.650000000000000000e+03,1.588223586820629134e-03,3.069373018329545899e-01,1.000000047497451305e-03,2.475147724151611328e+01
8.651000000000000000e+03,1.238255835209293391e-03,3.069995386344156474e-01,1.000000047497451305e-03,2.475347971916198730e+01
8.652000000000000000e+03,1.138792127670603367e-05,3.069441128956236220e-01,1.000000047497451305e-03,2.475548005104064941e+01
8.653000000000000000e+03,1.099025164266541343e-02,3.069388453325738730e-01,1.000000047497451305e-03,2.475647997856140137e+01
8.654000000000000000e+03,7.053365987993977725e-05,3.071025456187295721e-01,1.000000047497451305e-03,2.475848126411437988e+01
8.655000000000000000e+03,5.326496908005020139e-03,3.070892282827973330e-01,1.000000047497451305e-03,2.476048302650451660e+01
8.656000000000000000e+03,1.614254835779280195e-02,3.069710303139649987e-01,1.000000047497451305e-03,2.476248431205749512e+01
8.657000000000000000e+03,1.407464708585301743e-03,3.067662434739135136e-01,1.000000047497451305e-03,2.476448583602905273e+01
8.658000000000000000e+03,1.390086731479159158e-03,3.067068436398808773e-01,1.000000047497451305e-03,2.476648664474487305e+01
8.659000000000000000e+03,7.485615404745160281e-03,3.067648510925390926e-01,1.000000047497451305e-03,2.476848840713500977e+01
8.660000000000000000e+03,2.745197755808194418e-02,3.069021179841290858e-01,1.000000047497451305e-03,2.477048993110656738e+01
8.661000000000000000e+03,2.050027796483330084e-03,3.066331409368746042e-01,1.000000047497451305e-03,2.477249073982238770e+01
8.662000000000000000e+03,6.632793517306325923e-04,3.067046386055318208e-01,1.000000047497451305e-03,2.477449226379394531e+01
8.663000000000000000e+03,7.695771238585727658e-06,3.066638284820685234e-01,1.000000047497451305e-03,2.477649378776550293e+01
8.664000000000000000e+03,6.248668226590843068e-03,3.066681512816541444e-01,1.000000047497451305e-03,2.477849459648132324e+01
8.665000000000000000e+03,8.935513389613684160e-03,3.065434041481752692e-01,1.000000047497451305e-03,2.478049635887145996e+01
8.666000000000000000e+03,9.483440227826935368e-03,3.066905034594362145e-01,1.000000047497451305e-03,2.478249740600585938e+01
8.667000000000000000e+03,1.019273548208582576e-02,3.065288643687355541e-01,1.000000047497451305e-03,2.478449892997741699e+01
8.668000000000000000e+03,3.694098684332641595e-03,3.063655708393313581e-01,1.000000047497451305e-03,2.478650021553039551e+01
8.669000000000000000e+03,9.646345021407131456e-04,3.062688707531754928e-01,1.000000047497451305e-03,2.478850173950195312e+01
8.670000000000000000e+03,1.897585098949262873e-03,3.063178471019971649e-01,1.000000047497451305e-03,2.479050302505493164e+01
8.671000000000000000e+03,5.959710546842428985e-03,3.063856819916432883e-01,1.000000047497451305e-03,2.479250431060791016e+01
8.672000000000000000e+03,7.971500385408345282e-03,3.065043306285382685e-01,1.000000047497451305e-03,2.479450559616088867e+01
8.673000000000000000e+03,5.441686147963924365e-03,3.066431118485462015e-01,1.000000047497451305e-03,2.479650712013244629e+01
8.674000000000000000e+03,1.245589564607562164e-03,3.065267531684366387e-01,1.000000047497451305e-03,2.479850840568542480e+01
8.675000000000000000e+03,1.356424245513079309e-02,3.065822727346060317e-01,1.000000047497451305e-03,2.480050992965698242e+01
8.676000000000000000e+03,2.820599766526185864e-03,3.063962642679629589e-01,1.000000047497451305e-03,2.480251097679138184e+01
8.677000000000000000e+03,1.006530798368793569e-02,3.064789001442477789e-01,1.000000047497451305e-03,2.480451250076293945e+01
8.678000000000000000e+03,4.483507285407336944e-03,3.066386128581120585e-01,1.000000047497451305e-03,2.480651402473449707e+01
8.679000000000000000e+03,1.732068693502292639e-05,3.067454088674947399e-01,1.000000047497451305e-03,2.480751395225524902e+01
8.680000000000000000e+03,1.580554803411238218e-02,3.067387805963026626e-01,1.000000047497451305e-03,2.481051635742187500e+01
8.681000000000000000e+03,2.906543612732299942e-03,3.065359076726300036e-01,1.000000047497451305e-03,2.481251764297485352e+01
8.682000000000000000e+03,1.871615932925307037e-05,3.066212779084298012e-01,1.000000047497451305e-03,2.481551957130432129e+01
8.683000000000000000e+03,4.602011936940559190e-05,3.066280896319448224e-01,1.000000047497451305e-03,2.481752109527587891e+01
8.684000000000000000e+03,1.424282398966487690e-03,3.066173304347861728e-01,1.000000047497451305e-03,2.481952214241027832e+01
8.685000000000000000e+03,1.637058904922644460e-04,3.065555794065755180e-01,1.000000047497451305e-03,2.482152366638183594e+01
8.686000000000000000e+03,1.921556717046602608e-02,3.065757675644290581e-01,1.000000047497451305e-03,2.482352519035339355e+01
8.687000000000000000e+03,6.148425087879064383e-04,3.063524954381528498e-01,1.000000047497451305e-03,2.482552647590637207e+01
8.688000000000000000e+03,1.762014760463889718e-02,3.063921531898605166e-01,1.000000047497451305e-03,2.482752752304077148e+01
8.689000000000000000e+03,1.531134057982402180e-02,3.065995484298373874e-01,1.000000047497451305e-03,2.482952904701232910e+01
8.690000000000000000e+03,1.350887438821056795e-06,3.067951322225044852e-01,1.000000047497451305e-03,2.483153009414672852e+01
8.691000000000000000e+03,1.029211137547667541e-02,3.067932836866083535e-01,1.000000047497451305e-03,2.483353161811828613e+01
8.692000000000000000e+03,6.048733096905682411e-04,3.066304509694110503e-01,1.000000047497451305e-03,2.483553290367126465e+01
8.693000000000000000e+03,1.071471327445630860e-04,3.065916209898700284e-01,1.000000047497451305e-03,2.483753442764282227e+01
8.694000000000000000e+03,3.669869109861483274e-03,3.066081197493413790e-01,1.000000047497451305e-03,2.483953547477722168e+01
8.695000000000000000e+03,5.221341484872175020e-05,3.067009468036217545e-01,1.000000047497451305e-03,2.484153699874877930e+01
8.696000000000000000e+03,3.781322841423732494e-04,3.067122140552122622e-01,1.000000047497451305e-03,2.484353828430175781e+01
8.697000000000000000e+03,1.901800788082184598e-02,3.066810660626612672e-01,1.000000047497451305e-03,2.484553980827331543e+01
8.698000000000000000e+03,6.965642225351990728e-03,3.064582080681636511e-01,1.000000047497451305e-03,2.484754109382629395e+01
8.699000000000000000e+03,8.090196762663172652e-04,3.065908441676586937e-01,1.000000047497451305e-03,2.484954214096069336e+01
8.700000000000000000e+03,1.280902377966492561e-02,3.066356678574109762e-01,1.000000047497451305e-03,2.485154366493225098e+01
8.701000000000000000e+03,2.264046942215024345e-03,3.068122736321148847e-01,1.000000047497451305e-03,2.485354542732238770e+01
8.702000000000000000e+03,2.984458089646810971e-04,3.068858864407379983e-01,1.000000047497451305e-03,2.485554647445678711e+01
8.703000000000000000e+03,8.510420480690403591e-03,3.069131246555600878e-01,1.000000047497451305e-03,2.485754776000976562e+01
8.704000000000000000e+03,5.500775557427656400e-03,3.070573014695005543e-01,1.000000047497451305e-03,2.485954904556274414e+01
8.705000000000000000e+03,2.251798687506691068e-03,3.071724445752210819e-01,1.000000047497451305e-03,2.486155033111572266e+01
8.706000000000000000e+03,2.381580734819494297e-02,3.072475387877042774e-01,1.000000047497451305e-03,2.486355137825012207e+01
8.707000000000000000e+03,7.606952111371083737e-04,3.074885055434295467e-01,1.000000047497451305e-03,2.486555337905883789e+01
8.708000000000000000e+03,1.418813188933673759e-02,3.075322919190022208e-01,1.000000047497451305e-03,2.486755418777465820e+01
8.709000000000000000e+03,5.286975970892540807e-04,3.073395846184855396e-01,1.000000047497451305e-03,2.486955571174621582e+01
8.710000000000000000e+03,8.294007048388504083e-03,3.073029344561369891e-01,1.000000047497451305e-03,2.487155652046203613e+01
8.711000000000000000e+03,1.886813316965449237e-05,3.074440162661481457e-01,1.000000047497451305e-03,2.487355852127075195e+01
8.712000000000000000e+03,1.814307857818525877e-03,3.074369563330047184e-01,1.000000047497451305e-03,2.487555932998657227e+01
8.713000000000000000e+03,2.320314545186167449e-03,3.075039043636253466e-01,1.000000047497451305e-03,2.487756109237670898e+01
8.714000000000000000e+03,3.298661346347427016e-04,3.074289882924997608e-01,1.000000047497451305e-03,2.487956237792968750e+01
8.715000000000000000e+03,6.047623874414670246e-03,3.074006707522102255e-01,1.000000047497451305e-03,2.488156390190124512e+01
8.716000000000000000e+03,3.120425845590151849e-04,3.072767591425279443e-01,1.000000047497451305e-03,2.488356494903564453e+01
8.717000000000000000e+03,1.296866433184093448e-03,3.073046565017312770e-01,1.000000047497451305e-03,2.488556647300720215e+01
8.718000000000000000e+03,1.870679868922476077e-02,3.073605188905222385e-01,1.000000047497451305e-03,2.488756752014160156e+01
8.719000000000000000e+03,2.432824485313169957e-02,3.075732178837158326e-01,1.000000047497451305e-03,2.488956904411315918e+01
8.720000000000000000e+03,2.377315660609643361e-02,3.073180246678225425e-01,1.000000047497451305e-03,2.489157032966613770e+01
8.721000000000000000e+03,5.878997734221589298e-03,3.075551834869907908e-01,1.000000047497451305e-03,2.489357137680053711e+01
8.722000000000000000e+03,5.258918321324195129e-03,3.074331827522334137e-01,1.000000047497451305e-03,2.489557337760925293e+01
8.723000000000000000e+03,1.921959712185124019e-03,3.075480060647393099e-01,1.000000047497451305e-03,2.489657354354858398e+01
8.724000000000000000e+03,3.718410735288645626e-03,3.076175733300752779e-01,1.000000047497451305e-03,2.489857482910156250e+01
8.725000000000000000e+03,6.084061098677993494e-04,3.077137289486380767e-01,1.000000047497451305e-03,2.490057635307312012e+01
8.726000000000000000e+03,4.708825532962768352e-03,3.076750492695168870e-01,1.000000047497451305e-03,2.490257787704467773e+01
8.727000000000000000e+03,5.169334198883339198e-05,3.077836951225728090e-01,1.000000047497451305e-03,2.490457868576049805e+01
8.728000000000000000e+03,9.016288063201411025e-05,3.077950417490906698e-01,1.000000047497451305e-03,2.490657997131347656e+01
8.729000000000000000e+03,1.145345719349345233e-04,3.077801074684377580e-01,1.000000047497451305e-03,2.490858149528503418e+01
8.730000000000000000e+03,5.574780507598863432e-04,3.077969143669106455e-01,1.000000047497451305e-03,2.491158366203308105e+01
8.731000000000000000e+03,2.104375292101966569e-02,3.077598585083544669e-01,1.000000047497451305e-03,2.491358542442321777e+01
8.732000000000000000e+03,2.456072845121921346e-03,3.075260060231124193e-01,1.000000047497451305e-03,2.491458559036254883e+01
8.733000000000000000e+03,9.627695901950492291e-04,3.076050320603819221e-01,1.000000047497451305e-03,2.491658687591552734e+01
8.734000000000000000e+03,7.168282550405922007e-03,3.076531422434137242e-01,1.000000047497451305e-03,2.491858839988708496e+01
8.735000000000000000e+03,2.680834924994263905e-03,3.077848630359198978e-01,1.000000047497451305e-03,2.492058920860290527e+01
8.736000000000000000e+03,4.491689176734849943e-03,3.077050523257487402e-01,1.000000047497451305e-03,2.492259120941162109e+01
8.737000000000000000e+03,1.008161935673063288e-02,3.078086226436739792e-01,1.000000047497451305e-03,2.492459225654602051e+01
8.738000000000000000e+03,1.167947993389487332e-03,3.079651774425938293e-01,1.000000047497451305e-03,2.492659401893615723e+01
8.739000000000000000e+03,9.235746839275113626e-05,3.080190028167593685e-01,1.000000047497451305e-03,2.492959523200988770e+01
8.740000000000000000e+03,5.265673841445595070e-04,3.080034437704241013e-01,1.000000047497451305e-03,2.493159699440002441e+01
8.741000000000000000e+03,9.615636900102534496e-03,3.079666290282866425e-01,1.000000047497451305e-03,2.493359827995300293e+01
8.742000000000000000e+03,4.444559048682844050e-03,3.081194757896242309e-01,1.000000047497451305e-03,2.493559956550598145e+01
8.743000000000000000e+03,8.376854731118429020e-04,3.082231978991422094e-01,1.000000047497451305e-03,2.493760085105895996e+01
8.744000000000000000e+03,1.704277733805995357e-02,3.081774412720508227e-01,1.000000047497451305e-03,2.493960237503051758e+01
8.745000000000000000e+03,1.515277661910880563e-02,3.079613100970374773e-01,1.000000047497451305e-03,2.494160318374633789e+01
8.746000000000000000e+03,3.348734013865879385e-04,3.081523972699368730e-01,1.000000047497451305e-03,2.494360494613647461e+01
8.747000000000000000e+03,2.093303016146722331e-03,3.081811001168563990e-01,1.000000047497451305e-03,2.494560623168945312e+01
8.748000000000000000e+03,1.066021835136725382e-02,3.082526690818901405e-01,1.000000047497451305e-03,2.494760751724243164e+01
8.749000000000000000e+03,3.622955320194134847e-03,3.080866347877733169e-01,1.000000047497451305e-03,2.494960856437683105e+01
8.750000000000000000e+03,2.501896598469749433e-02,3.079907702280925696e-01,1.000000047497451305e-03,2.495161032676696777e+01
8.751000000000000000e+03,2.995659257842612621e-03,3.082409458539224212e-01,1.000000047497451305e-03,2.495361161231994629e+01
8.752000000000000000e+03,5.459466176395517609e-03,3.083266666719305382e-01,1.000000047497451305e-03,2.495561289787292480e+01
8.753000000000000000e+03,4.399945964116018515e-02,3.082079697498571469e-01,1.000000047497451305e-03,2.495761418342590332e+01
8.754000000000000000e+03,3.476481364879721505e-03,3.078644993734437341e-01,1.000000047497451305e-03,2.495961570739746094e+01
